rea_time,goResp,hitGoal,subject,session,block,trial,response_cat,sampleTimeMsGo_01,sampleTimeMsGo_02,sampleTimeMsGo_03,sampleTimeMsGo_04,sampleTimeMsGo_05,sampleTimeMsGo_06,samplePosDegAtt_01,samplePosDegAtt_02,samplePosDegAtt_03,samplePosDegAtt_04,samplePosDegAtt_05,samplePosDegAtt_06,sampleAccprobHit_01,sampleAccprobHit_02,sampleAccprobHit_03,sampleAccprobHit_04,sampleAccprobHit_05,sampleAccprobHit_06,sampleProbHit_01,sampleProbHit_02,sampleProbHit_03,sampleProbHit_04,sampleProbHit_05,sampleProbHit_06,answer
,0,0,o2,3,4,91,CORRECT REJECTION,0,167,333,500,667,833,-3.491154053,-3.242730113,-9.555550401,-1.968137483,-7.223987234,-2.868699739,0.563605743,0.581668284,0,0,0,0,0.563605743,0.594658736,0,0.753982815,0.097001596,0.641412533,1
,0,0,o2,3,4,92,CORRECT REJECTION,0,166,333,500,666,833,-2.210282538,-9.170511116,-5.009461417,-6.182621784,-6.850804353,-6.913307604,0.723714683,0,0,0,0,0,0.723714683,0,0.373817323,0.227172277,0.143649456,0.13583655,1
,0,0,o2,3,4,93,CORRECT REJECTION,0,166,333,499,666,833,-8.668151693,-4.372297126,-7.232377886,-2.097083507,-4.345516625,-5.171578803,0,0,0,0,0,0,0,0.453462859,0.095952764,0.737864562,0.456810422,0.35355265,1
0.59984264,1,1,o2,3,4,94,HIT,0,167,333,500,666,833,-4.116637587,-2.569587581,1.512565757,-2.585473566,1.535930668,-5.185990807,0.485420302,0.601796452,1,1,1,1,0.485420302,0.678801552,0.81092928,0.676815804,0.808008666,0.351751149,1
,0,0,o2,3,4,95,CORRECT REJECTION,0,166,333,499,666,833,3.759194094,5.866331845,2.758016807,7.279073132,2.129494322,3.258928176,0.530100738,0.362076706,0.436182659,0.207225795,0.252919418,0.252919418,0.530100738,0.266708519,0.655247899,0.090115858,0.73381321,0.592633978,1
,0,0,o2,3,4,96,CORRECT REJECTION,0,166,333,499,666,833,-6.382518189,-8.520596101,-1.927552802,-9.378412577,-5.817752996,-6.175807461,0.202185226,0,0,0,0,0,0.202185226,0,0.7590559,0,0.272780875,0.228024067,1
,0,0,o2,3,4,97,CORRECT REJECTION,0,167,334,500,667,833,6.219813939,3.364487114,2.647725652,8.529373374,8.894526562,4.221449966,0.222523258,0.346025102,0.402037388,0,0,0,0.222523258,0.579439111,0.669034293,0,0,0.472318754,1
0.55009712,1,1,o2,3,4,98,HIT,0,166,333,500,666,833,-1.362885898,-2.320015777,-0.719732643,-0.90939922,-4.815727797,-1.492153307,0.829639263,0.806487146,0.887536799,0.887536799,0.815642482,0.815642482,0.829639263,0.709998028,0.91003342,0.886325098,0.398034025,0.813480837,1
,0,0,o2,3,4,99,CORRECT REJECTION,0,167,334,500,667,833,-8.180280535,-3.271779425,-9.314197141,-6.326988538,-3.337905739,-3.70422405,0,0,0,0,0,0,0,0.591027572,0,0.209126433,0.582761783,0.536971994,1
0.4831096,1,1,o2,3,4,100,HIT,0,167,333,500,667,833,5.846460752,3.048651083,3.266879453,1.977454981,1.122361111,-0.210666089,0.269192406,0.413967793,0.413967793,0.521312577,0.657388508,1,0.269192406,0.618918615,0.591640068,0.752818127,0.859704861,0.973666739,1
0.48316,1,1,o2,3,4,101,HIT,0,166,333,499,666,833,-2.283272185,-3.722087812,-0.649296819,-0.790092509,0.171954847,-1.624321154,0.714590977,0.652003045,0.868222189,0.868222189,1,1,0.714590977,0.534739023,0.918837898,0.901238436,0.978505644,0.796959856,1
0.6828562,1,1,o2,3,4,102,HIT,1,168,334,500,667,833,-4.513781289,-3.8450631,-2.058506836,1.749416926,-3.429392467,0.50579558,0.435777339,0.475526491,0.628745044,1,1,1,0.435777339,0.519367113,0.742686645,0.781322884,0.571325942,0.936775552,1
,0,0,o2,3,4,103,CORRECT REJECTION,0,166,333,500,667,833,-5.251031526,-3.708799334,-5.61712441,-5.389602701,-8.605706697,-7.21738116,0.343621059,0.425684007,0.391169197,0.391169197,0,0,0.343621059,0.536400083,0.297859449,0.326299662,0,0.097827355,1
0.49980032,1,1,o2,3,4,105,HIT,0,167,334,500,667,833,-1.64032274,-4.965682301,1.819782701,-4.155341342,-1.46563061,-3.649354373,0.794959657,0.649101838,1,1,1,1,0.794959657,0.379289712,0.772527162,0.480582332,0.816796174,0.543830703,1
,0,0,o2,3,5,1,CORRECT REJECTION,1,167,334,500,667,834,-7.812136365,-6.004872432,-4.151369802,-3.731612751,-6.447148278,-3.419600642,0.023482954,0.030336128,0.043294199,0.047930799,0.047930799,0.052076367,0.023482954,0.249390946,0.481078775,0.533548406,0.194106465,0.57254992,1
0.4996436,1,1,o2,3,5,2,HIT,0,166,333,500,667,833,-0.862797497,-1.228395752,0.306769645,1.718504807,-2.739554213,-2.172353864,0.892150313,0.886985578,1,1,1,1,0.892150313,0.846450531,0.961653794,0.785186899,0.657555723,0.728455767,1
,0,0,o2,3,5,3,CORRECT REJECTION,0,167,333,500,667,833,2.993450129,5.232494154,6.118887074,9.310126842,4.014010505,5.509269563,0.625818734,0.480390036,0.385903907,0,0,0,0.625818734,0.345938231,0.235139116,0,0.498248687,0.311341305,1
0.5918232,1,1,o2,3,5,4,HIT,0,167,333,500,667,833,5.092889741,5.415313273,3.893941062,-1.137154704,2.020635948,-0.32946709,0.363388782,0.336653987,0.398955892,1,1,1,0.363388782,0.323085841,0.513257367,0.857855662,0.747420506,0.958816614,1
0.4994072,1,1,o2,3,5,5,HIT,0,166,333,500,666,833,2.643502162,5.243231837,5.998774631,3.786529435,0.38508812,0.314444886,0.66956223,0.510487068,0.430859583,0.430859583,0.838626349,0.86420999,0.66956223,0.34459602,0.250153171,0.526683821,0.951863985,0.960694389,1
,0,0,o2,3,5,6,CORRECT REJECTION,0,166,333,499,666,833,-9.311620164,-7.160951326,-3.171635323,-2.568516738,-2.190229238,-7.376858033,0,0,0,0,0,0,0,0.104881084,0.603545585,0.678935408,0.726221345,0.077892746,1
,0,0,o2,3,5,7,CORRECT REJECTION,0,166,333,499,666,833,-4.610863431,-3.017452965,-8.496471869,-4.970883024,-5.312430357,-9.79920143,0.423642071,0.529007915,0,0,0,0,0.423642071,0.622818379,0,0.378639622,0.335946205,0,1
,0,0,o2,3,5,8,CORRECT REJECTION,0,166,333,499,666,833,8.926991121,7.142328719,5.983177195,2.356645742,3.331206893,6.341892388,0,0,0,0,0,0,0,0.10720891,0.252102851,0.705419282,0.583599138,0.207263451,1
0.48316132,1,1,o2,3,5,9,HIT,0,167,334,500,667,833,-0.993182345,4.191922258,1.736192761,-1.29410268,0.28860558,0.581933221,0.875852207,1,1,1,1,1,0.875852207,0.476009718,0.782975905,0.838237165,0.963924303,0.927258347,1
,0,1,o2,3,5,10,MISS,0,166,333,500,667,833,-2.310498519,-2.163602516,-2.130758915,-3.890397287,-0.729709095,0.79383241,0.711187685,0.724490785,0.727533508,0.658552013,0.849212218,1,0.711187685,0.729549685,0.733655136,0.513700339,0.908786363,0.900770949,0
0.5497742,1,0,o2,3,5,11,FALSE ALARM,0,166,333,499,666,832,-3.054078275,-9.108095517,-3.698995581,-6.115429089,-1.823924556,-9.399347056,0.618240216,0,0,0,0,0,0.618240216,0,0.537625552,0.235571364,0.772009431,0,0
,0,1,o2,3,5,12,MISS,0,167,334,500,666,833,-5.939379208,-4.470131638,1.117285721,-2.979974603,-5.702323888,0.893548882,0.257577599,0.315525786,1,1,1,1,0.257577599,0.441233545,0.860339285,0.627503175,0.287209514,0.88830639,0
,0,0,o2,3,5,13,CORRECT REJECTION,0,167,334,500,667,833,9.479135922,8.012118217,4.830970866,9.965047291,7.32548477,5.074215042,0,0,0,0,0,0,0,0,0.396128642,0,0.084314404,0.36572312,1
0.48315496,1,1,o2,3,5,14,HIT,0,167,333,500,666,833,1.120698534,1.064987636,2.038139457,0.233085524,4.742167511,-0.379449443,0.859912683,0.865942991,0.84844021,0.962374891,0.93323088,1,0.859912683,0.866876545,0.745232568,0.970864309,0.407229061,0.95256882,1
,0,0,o2,3,5,15,CORRECT REJECTION,0,166,333,499,666,833,4.657693303,2.479675307,8.551599591,5.714733686,7.77691881,5.835166861,0.417788337,0.574083997,0,0,0,0,0.417788337,0.690040587,0,0.285658289,0.027885149,0.270604142,1
0.45806368,1,0,o2,3,5,16,FALSE ALARM,0,167,333,500,666,833,3.294856854,8.881928355,2.854270626,3.929147761,3.177742528,7.311502061,0.588142893,0,0,0,0,0,0.588142893,0,0.643216172,0.50885653,0.602782184,0.086062242,0
,0,0,o2,3,5,17,CORRECT REJECTION,0,167,334,500,667,833,9.034756786,9.653187313,2.054084408,4.4132235,4.641052045,8.679612471,0,0,0,0,0,0,0,0,0.743239449,0.448347063,0.419868494,0,1
0.5418468,1,1,o2,3,5,18,HIT,0,167,334,500,667,834,-5.400898113,-4.748138597,-4.736221458,0.999058665,0.744112626,-2.204263617,0.324887736,0.353752119,0.354326833,1,1,1,0.324887736,0.406482675,0.407972318,0.875117667,0.906985922,0.724467048,1
0.51646404,1,1,o2,3,5,19,HIT,0,166,333,500,666,833,-2.750580238,0.489208638,-4.746559647,0.093007665,-3.442437301,-2.998130725,0.65617747,1,1,1,1,1,0.65617747,0.93884892,0.406680044,0.988374042,0.569695337,0.625233659,1
0.57441056,1,1,o2,3,5,20,HIT,0,166,333,500,666,833,-4.534762411,-0.866343474,-4.49636438,-2.953444981,-4.174592991,-0.773193767,0.433154699,0.799993706,0.799993706,0.799993706,0.799993706,0.817575489,0.433154699,0.891707066,0.437954453,0.630819377,0.478175876,0.903350779,1
,0,1,o2,3,5,21,MISS,0,166,333,499,666,833,5.46302174,3.324851197,3.396879887,3.352061285,3.839475115,2.644630628,0.317122282,0.432796327,0.432796327,0.432796327,0.432796327,0.489612071,0.317122282,0.5843936,0.575390014,0.580992339,0.520065611,0.669421171,0
0.51643764,1,1,o2,3,5,22,HIT,0,167,333,500,666,833,3.754307882,-0.043594775,1.966071048,-1.239418908,5.05275273,5.077698123,0.530711515,1,1,1,1,1,0.530711515,0.994550653,0.754241119,0.845072637,0.368405909,0.365287735,1
0.48317104,1,1,o2,3,5,23,HIT,0,167,334,500,667,833,3.368527091,-0.887253006,-1.435345998,3.979297484,0.330823692,-1.327621667,0.578934114,1,1,1,1,1,0.578934114,0.889093374,0.82058175,0.502587814,0.958647038,0.834047292,1
,0,0,o2,3,5,24,CORRECT REJECTION,0,166,333,500,667,833,-9.693238703,-6.502949315,-9.384847885,-4.844615779,-9.330072727,-3.004926801,0,0,0,0,0,0,0,0.187131336,0,0.394423028,0,0.62438415,1
0.51603924,1,1,o2,3,5,25,HIT,0,166,332,499,666,832,-0.970876479,0.620239895,-0.382991765,-0.252173381,0.054162054,-0.810320675,0.87864044,1,1,1,1,1,0.87864044,0.922470013,0.952126029,0.968478327,0.993229743,0.898709916,1
,0,1,o2,3,5,26,MISS,0,166,333,500,666,833,5.746339278,0.295997028,-1.594766673,1.658107729,3.655824419,0.626815159,0.28170759,0.883907153,1,1,1,1,0.28170759,0.963000372,0.800654166,0.792736534,0.543021948,0.921648105,0
0.54204108,1,1,o2,3,5,27,HIT,0,167,334,501,667,834,-3.208673613,-1.078185422,-0.716135104,-0.994894492,-1.024529692,-6.03299006,0.598915798,0.816307479,0.869970021,0.869970021,0.869970021,0.733098624,0.598915798,0.865226822,0.910483112,0.875638188,0.871933788,0.245876242,1
0.5830012,1,1,o2,3,5,28,HIT,0,166,333,500,666,833,-5.833249537,-0.990332479,-2.402268668,-5.025675226,-1.431028365,-0.273074434,0.270843808,0.686314076,0.686314076,0.686314076,0.686314076,0.888076216,0.270843808,0.87620844,0.699716416,0.371790597,0.821121454,0.965865696,1
0.51589236,1,1,o2,3,5,29,HIT,0,166,332,499,666,832,-1.529122848,-1.148256593,4.965800857,3.221113012,5.274220191,2.091417106,0.808859644,0.849293026,1,1,1,1,0.808859644,0.856467926,0.379274893,0.597360873,0.340722476,0.738572862,1
,0,0,o2,3,5,30,CORRECT REJECTION,0,167,334,500,667,834,-3.464627848,-4.602376664,-7.36530775,-5.156313275,-8.268679254,-5.700018587,0.566921519,0.495117891,0.154828663,0.154828663,0,0,0.566921519,0.424702917,0.079336531,0.355460841,0,0.287497677,1
,0,0,o2,3,5,31,CORRECT REJECTION,0,166,333,500,666,833,-3.524114443,-8.819814952,-5.299691848,-6.445406154,-2.28396949,-8.98335808,0.559485695,0,0,0,0,0,0.559485695,0,0.337538519,0.194324231,0.714503814,0,1
,0,1,o2,3,5,32,MISS,0,166,333,499,666,833,-3.550296344,-2.689582245,-4.511024579,1.663943663,-0.212943975,-0.467004809,0.556212957,0.623270131,0.564690921,1,1,1,0.556212957,0.663802219,0.436121928,0.792007042,0.973382003,0.941624399,0
,0,0,o2,3,5,33,CORRECT REJECTION,0,166,333,500,666,833,-8.507235868,-3.723692814,-5.44524093,-9.790033987,-5.282881341,-3.631654768,0,0,0,0,0,0,0,0.534538398,0.319344884,0,0.339639832,0.546043154,1
,0,0,o2,3,5,34,CORRECT REJECTION,0,166,333,499,666,833,-9.622244855,-4.913313819,-2.549926243,-8.716406597,-3.988949868,-5.265801551,0,0,0,0,0,0,0,0.385835773,0.68125922,0,0.501381267,0.341774806,1
0.49998536,1,1,o2,3,5,35,HIT,0,166,333,500,666,833,1.570151655,-1.099889208,3.969159734,2.98670009,3.267783414,1.780514135,0.803731043,1,1,1,1,1,0.803731043,0.862513849,0.503855033,0.626662489,0.591527073,0.777435733,1
0.4831126,1,1,o2,3,5,36,HIT,0,166,333,500,666,833,-0.615499773,1.167536099,-3.560123288,-3.978484459,-4.430980178,-2.784334844,0.923062528,1,1,1,1,1,0.923062528,0.854057988,0.554984589,0.502689443,0.446127478,0.651958145,1
,0,0,o2,3,5,37,CORRECT REJECTION,0,166,333,499,666,833,8.206170838,6.445892547,7.817402797,9.796134921,8.94314984,7.697263407,0,0,0,0,0,0,0,0.194263432,0.02282465,0,0,0.037842074,1
0.44975492,1,1,o2,3,5,38,HIT,0,167,334,500,667,833,4.95467767,1.171379789,5.096485181,0.260399025,0.040246234,0.878398477,0.380665291,0.722204757,0.712537402,0.917697182,0.986328295,0.986328295,0.380665291,0.853577526,0.362939352,0.967450122,0.994969221,0.89020019,1
,0,0,o2,3,5,39,CORRECT REJECTION,0,167,334,500,667,834,-7.029038754,-7.314441918,-5.404365889,-7.410573329,-6.108664993,-9.193759553,0.121370156,0.088865056,0.112572519,0.098339518,0.098339518,0,0.121370156,0.08569476,0.324454264,0.073678334,0.236416876,0,1
,0,0,o2,3,5,40,CORRECT REJECTION,0,166,333,500,667,833,-7.747017362,-4.662684127,-6.49959347,-9.446481822,-5.096936164,-2.330631344,0.03162283,0.051464562,0.051464562,0,0,0,0.03162283,0.417164484,0.187550816,0,0.362882979,0.708671082,1
0.5163174,1,0,o2,3,5,41,FALSE ALARM,0,166,333,500,667,833,-7.310567209,-4.471981915,-9.36605808,-4.987810106,-7.549005562,-2.81106922,0.086179099,0.133574384,0,0,0,0,0.086179099,0.441002261,0,0.376523737,0.056374305,0.648616347,0
0.5420148,1,1,o2,3,5,42,HIT,0,167,333,499,666,833,3.040018947,-0.039535701,2.170450211,2.196570656,3.004690353,0.543045316,0.619997632,1,1,1,1,1,0.619997632,0.995058037,0.728693724,0.725428668,0.624413706,0.932119335,1
0.46668828,1,1,o2,3,5,43,HIT,0,167,333,500,666,833,0.036536999,-2.254856439,-5.756426904,-3.367965551,-5.427098467,-1.692093961,0.995432875,1,1,1,1,1,0.995432875,0.718142945,0.280446637,0.579004306,0.321612692,0.788488255,1
,0,0,o2,3,5,44,CORRECT REJECTION,0,166,332,500,666,833,-9.074627839,-5.463592119,-5.353838775,-3.825982546,-5.533727404,-3.244448319,0,0,0,0,0,0,0,0.317050985,0.330770153,0.521752182,0.308284075,0.59444396,1
0.48318268,1,1,o2,3,5,45,HIT,0,166,334,500,666,833,1.545048631,-3.268217642,0.955384843,-3.773194387,1.341283149,0.978001294,0.806868921,1,1,1,1,1,0.806868921,0.591472795,0.880576895,0.528350702,0.832339606,0.877749838,1
,0,0,o2,3,5,46,CORRECT REJECTION,0,167,334,500,667,833,3.225288879,7.839606707,5.716673726,5.871689902,4.197192124,4.295051598,0.59683889,0.047373996,0.047373996,0.047373996,0.047373996,0.047373996,0.59683889,0.020049162,0.285415784,0.266038762,0.475350984,0.46311855,1
0.43302004,1,1,o2,3,5,47,HIT,0,167,334,500,667,833,0.775894653,-2.011683572,-2.394425529,-3.95405614,-1.704046127,-4.296755037,0.903013168,1,1,1,1,1,0.903013168,0.748539553,0.700696809,0.505742982,0.786994234,0.46290562,1
,0,0,o2,3,5,48,CORRECT REJECTION,0,167,334,500,667,833,9.301022151,2.677337011,8.60253202,2.511338487,7.212922664,3.96109733,0,0,0,0,0,0,0,0.665332874,0,0.686082689,0.098384667,0.504862834,1
,0,0,o2,3,5,49,CORRECT REJECTION,0,167,333,500,666,833,-5.185512495,-2.302311424,-8.996568382,-4.749313072,-9.720483158,-6.307266292,0.351810938,0.550048486,0,0,0,0,0.351810938,0.712211072,0,0.406335866,0,0.211591713,1
,0,0,o2,3,5,50,CORRECT REJECTION,0,166,333,500,667,833,-5.641100442,-5.083930144,-2.610705557,-5.605375401,-6.768310499,-8.663607906,0.294862445,0.31693585,0.474665392,0.474665392,0.320552541,0,0.294862445,0.364508732,0.673661805,0.299328075,0.153961188,0,1
0.44137176,1,0,o2,3,5,51,FALSE ALARM,0,167,334,500,666,833,2.672541374,3.299111805,3.606665015,6.597272238,2.755347829,5.552069429,0.665932328,0.637544327,0.621767883,0.344204938,0.344204938,0.344204938,0.665932328,0.587611024,0.549166873,0.17534097,0.655581521,0.305991321,0
0.53289616,1,0,o2,3,5,52,FALSE ALARM,0,167,333,500,666,833,4.792531136,3.029251324,5.431786376,2.265593158,6.336177816,7.839395644,0.400933608,0.514287761,0.458817277,0.531302499,0.423427416,0.066195911,0.400933608,0.621343584,0.321026703,0.716800855,0.207977773,0.020075544,0
,0,0,o2,3,5,53,CORRECT REJECTION,0,167,333,500,667,833,4.520527331,8.881493331,3.889167067,7.065492627,7.273328265,7.599125261,0.434934084,0,0,0,0,0,0.434934084,0,0.513854117,0.116813422,0.090833967,0.050109342,1
,0,0,o2,3,5,54,CORRECT REJECTION,0,167,333,500,667,833,5.626708638,9.312276884,4.801741351,4.529454799,3.170098206,8.208894717,0.29666142,0,0,0,0,0,0.29666142,0,0.399782331,0.43381815,0.603737724,0,1
,0,0,o2,3,5,55,CORRECT REJECTION,0,167,333,500,667,834,-9.273501046,-7.334376352,-9.831983836,-2.242838785,-4.045633437,-8.380501121,0,0,0,0,0,0,0,0.083202956,0,0.719645152,0.49429582,0,1
,0,0,o2,3,5,56,CORRECT REJECTION,0,166,333,500,667,833,3.707182021,7.389532052,5.031579569,6.457204182,6.593283979,5.355754866,0.536602247,0.141388939,0.141388939,0.141388939,0.141388939,0.141388939,0.536602247,0.076308494,0.371052554,0.192849477,0.175839503,0.330530642,1
0.54974564,1,1,o2,3,5,57,HIT,0,166,333,500,666,833,3.776610839,2.893403636,5.399522406,2.755509426,4.394321338,1.585683251,0.527923645,0.59343995,0.473340701,0.48552724,0.48552724,0.621208236,0.527923645,0.638324546,0.325059699,0.655561322,0.450709833,0.801789594,1
0.4997966,1,1,o2,3,5,58,HIT,0,166,333,500,666,833,0.547578733,-2.808954215,-2.375170957,-4.841316443,0.637436661,-4.44452804,0.931552658,1,1,1,1,1,0.931552658,0.648880723,0.70310363,0.394835445,0.920320417,0.444433995,1
0.60813076,1,1,o2,3,5,59,HIT,0,167,333,500,667,833,3.683643292,1.751202667,-1.524430523,-1.753977373,2.041923687,-1.830850808,0.539544588,0.71138269,1,1,1,1,0.539544588,0.781099667,0.809446185,0.780752828,0.744759539,0.771143649,1
,0,0,o2,3,5,60,CORRECT REJECTION,0,167,334,500,667,833,6.597413615,3.373853718,8.531262936,6.833281369,3.288126312,6.222312057,0.175323298,0.293646807,0,0,0,0,0.175323298,0.578268285,0,0.145839829,0.588984211,0.222210993,1
,0,0,o2,3,5,61,CORRECT REJECTION,1,167,333,500,667,833,5.598650133,9.571620729,7.507604966,5.827905318,5.393069097,6.047852406,0.300168733,0,0,0,0,0,0.300168733,0,0.061549379,0.271511835,0.325866363,0.244018449,1
,0,0,o2,3,5,62,CORRECT REJECTION,0,166,333,500,666,833,-8.359467333,-5.495233882,-8.209345443,-6.346492546,-4.363490422,-9.943844193,0,0,0,0,0,0,0,0.313095765,0,0.206688432,0.454563697,0,1
0.59952776,1,1,o2,3,5,63,HIT,0,166,333,500,666,833,1.168015356,3.317927208,-0.653490566,0.106789666,0.499226845,5.309053406,0.85399808,0.800342264,1,1,1,1,0.85399808,0.585259099,0.918313679,0.986651292,0.937596644,0.336368324,1
0.5334064,1,1,o2,3,5,64,HIT,0,166,333,500,666,833,1.325086673,-1.277384729,5.291521089,0.451044835,5.461238671,5.258824489,0.834364166,1,1,1,1,1,0.834364166,0.840326909,0.338559864,0.943619396,0.317345166,0.342646939,1
,0,0,o2,3,5,65,CORRECT REJECTION,1,167,334,500,667,834,-4.475799326,-9.786334823,-8.060354957,-3.285532397,-6.823351875,-2.104028821,0.440525084,0,0,0,0,0,0.440525084,0,0,0.58930845,0.147081016,0.736996397,1
0.49982216,1,1,o2,3,5,66,HIT,1,167,334,501,667,834,-1.682658161,1.920659302,-4.228280742,0.770497325,-1.319747103,-5.638042462,0.78966773,1,1,1,1,1,0.78966773,0.759917587,0.471464907,0.903687834,0.835031612,0.295244692,1
0.65815084,1,1,o2,3,5,67,HIT,0,166,333,500,666,833,5.105339329,2.664674425,0.751134005,-1.231656639,3.676413343,0.801095992,0.361832584,0.52068469,0.793972488,1,1,1,0.361832584,0.666915697,0.906108249,0.84604292,0.540448332,0.899863001,1
,0,0,o2,3,5,68,CORRECT REJECTION,0,166,333,499,666,833,6.093889138,2.663218066,8.851158982,4.744003567,9.137965475,6.138050684,0.238263858,0.417153348,0,0,0,0,0.238263858,0.667097742,0,0.406999554,0,0.232743665,1
0.61630476,1,1,o2,3,5,69,HIT,0,166,333,499,666,833,-1.318531716,1.737558382,-2.803834286,0.620060632,-0.936502425,-6.014564378,0.835183536,1,1,1,1,1,0.835183536,0.782805202,0.649520714,0.922492421,0.882937197,0.248179453,1
0.44985896,1,1,o2,3,5,70,HIT,0,166,333,499,666,833,1.546283166,-4.549291957,-5.494031735,-0.488488181,-3.646504801,-1.631206847,0.806714604,1,1,1,1,1,0.806714604,0.431338505,0.313246033,0.938938977,0.5441869,0.796099144,1
0.46614036,1,1,o2,3,5,71,HIT,0,166,333,499,666,833,1.539955556,5.829080889,2.570285216,1.483955003,-0.972148146,-0.204835351,0.807505555,0.585015476,0.585015476,0.593979175,1,1,0.807505555,0.271364889,0.678714348,0.814505625,0.878481482,0.974395581,1
,0,0,o2,3,5,72,CORRECT REJECTION,0,167,333,500,666,834,-9.911442444,-5.615489162,-8.193596203,-4.476370371,-2.050622857,-9.590236988,0,0,0,0,0,0,0,0.298063855,0,0.440453704,0.743672143,0,1
,0,0,o2,3,5,73,CORRECT REJECTION,0,167,333,500,667,834,2.469423135,4.744667525,4.36855565,3.401586012,8.741524964,8.249941014,0.691322108,0.5686413,0.5686413,0.5686413,0,0,0.691322108,0.406916559,0.453930544,0.574801749,0,0,1
,0,0,o2,3,5,74,CORRECT REJECTION,0,166,333,500,667,833,3.885002052,6.09815051,7.322546607,4.17417929,7.05980423,2.924046792,0.514374743,0.328650126,0.148484385,0.148484385,0.148484385,0.188103112,0.514374743,0.237731186,0.084681674,0.478227589,0.117524471,0.634494151,1
,0,0,o2,3,5,75,CORRECT REJECTION,0,167,334,500,667,834,3.896278232,4.083485144,5.480298377,9.698441338,5.857637727,2.21378799,0.512965221,0.501295095,0.392722808,0,0,0,0.512965221,0.489564357,0.314962703,0,0.267795284,0.723276501,1
0.40815796,1,1,o2,3,5,76,HIT,0,167,333,500,666,833,-0.759542062,-0.306976903,0.691325044,-4.274849806,-1.143407006,-5.849755564,0.905057242,0.959326989,1,1,1,1,0.905057242,0.961627887,0.913584369,0.465643774,0.857074124,0.268780554,1
,0,0,o2,3,5,77,CORRECT REJECTION,0,166,333,500,666,833,-6.757821937,-3.740288502,-6.671541692,-4.6909502,-3.417705057,-2.880054698,0.155272258,0.249309864,0.249309864,0.249309864,0.266568502,0.301336226,0.155272258,0.532463937,0.166057289,0.413631225,0.572786868,0.639993163,1
,0,0,o2,3,5,78,,0,166,333,500,666,833,5.780995654,2.004135922,2.247207214,7.895798461,6.451324662,2.50344807,0.277375543,0.525439414,0.525439414,0.049423558,0.049423558,0.049423558,0.277375543,0.74948301,0.719099098,0.013025192,0.193584417,0.687068991,1
0.46649076,1,1,o2,3,5,79,HIT,0,167,334,500,667,833,-2.050421108,-4.389326363,0.597699021,1.173207031,0.196516273,0.238149043,0.743697361,0.637804842,1,1,1,1,0.743697361,0.451334205,0.925287622,0.853349121,0.975435466,0.97023137,1
